cityid_ppn,city,state_code,country_code,remove tag
800102405,Monoblet,,FR,
800102407,Fontanaccio,,FR,
800102409,Chouvigny,,FR,
800102410,Chantenay Villedieu,,FR,
800102411,Borderes sur læEchez,,FR,
800102413,Sant Pere,,AD,
800102416,Schitu Goleati,,RO,
800102417,LaÄzarea,,RO,
800102419,Tela,,HN,
800102420,Pusztaszabolcs,,HU,
800102421,NagygorbaÔ,,HU,
800102422,Vea_ka_ Krtiai,,SK,
800102423,Trebiaiov,,SK,
800102424,General Kantardzhievo,,BG,
800102425,Chaliotata,,GR,
800102426,En Yahav,,IL,
800102431,San Pedro de la Mata,,ES,
800102433,Castano de Robledo,,ES,
800102434,Caballar,,ES,
800102435,Ballestar,,ES,
800102436,Uta,,IT,
800102437,Pertosa,,IT,
800102438,Dovadola,,IT,
800102439,Calvi dellæ Umbria,,IT,
800102440,Busalla,,IT,
800102441,Bagnolo Piemonte,,IT,
800102443,Ousdeine,,MA,
800102445,Vitim,,RU,
800102451,Pergo di Cortona,,IT,
800102456,Ozorzyce,,PL,
800102457,Fornols,,ES,
800102458,Cho,,ES,
800102459,Louvie Juzon,,FR,
800102462,Pushkarnoye,,RU,
800102464,Gdov,,RU,
800102466,Straüby Ladeplads,,DK,
800102468,Klemensker,,DK,
800102469,Dahu,,TW,
800102471,Laukula,,EE,
800102472,Beoley,,UK,
800102473,Castrisch,,CH,
800102479,Eggstedt,,DE,
800102480,Jose Cardel,,MX,
800102481,Hunterville,,NZ,
800102482,Uzos,,FR,
800102483,Saint Romain de Benet,,FR,
800102484,Saint Pardoux Corbier,,FR,
800102485,Saint Folquin,,FR,
800102486,Puygouzon et Montsalvy,,FR,
800102487,Montbrison sur Lez,,FR,
800102489,Courbillac,,FR,
800102491,Tsitsikamma,,ZA,
800102492,Seimeni,,RO,
800102494,Mburucuya,,AR,
800102495,Llau Llao,,CL,
800102496,Barand,,HU,
800102500,Trzciel,,PL,
800102502,Urdiain,,ES,
800102505,Cubillo,,ES,
800102510,Montefalcione,,IT,
800102511,Barlassina,,IT,
800102512,Lindar,,HR,
800102513,Gjilan,,XK,
800102514,Maiarr,,MT,
800102515,El Dorado Hills,CA,US,
800102516,Kenova,WV,US,
800102521,Semenic,,RO,
800102522,West Bay,,HN,
800102523,Hulhumale,,MV,
800102528,Helidon,,AU,
800102529,Saint Priest En Jarez,,FR,
800102531,Bylehamn,,SE,
800102535,La Julia,,DO,
800102540,Matsesta,,RU,
800102541,Brykin Bor,,RU,
800102542,Al'met'yevsk,,RU,
800102543,Vraygayrd,,DK,
800102545,Vester Jaülby,,DK,
800102546,Veslaüs,,DK,
800102548,Vedersaü Klit,,DK,
800102549,Vangsay,,DK,
800102552,Udsholt Sand,,DK,
800102553,Udbyhaüj,,DK,
800102554,Trend,,DK,
800102555,Trans,,DK,
800102556,Sundhuse,,DK,
800102557,Storvorde,,DK,
800102558,Stillinge Strand,,DK,
800102559,Spodsbjerg,,DK,
800102560,Saünder Vorupaür,,DK,
800102561,Snedsted,,DK,
800102562,Ska_ring,,DK,
800102563,Skovballe,,DK,
800102564,Skaüdshoved Strand,,DK,
800102565,Sillerslev,,DK,
800102566,Sejerslev,,DK,
800102568,Remmer Strand,,DK,
800102569,Ravnholt,,DK,
800102570,Rayde,,DK,
800102571,a÷slaüs,,DK,
800102572,a÷rby,,DK,
800102573,a÷huse,,DK,
800102574,a÷by,,DK,
800102575,Naürre Vorupaür,,DK,
800102576,Naürre Sejerslev,,DK,
800102577,Naürklit,,DK,
800102578,Naürby,,DK,
800102579,Mollerup,,DK,
800102581,Lunderskov,,DK,
800102582,Lumsays,,DK,
800102583,Lintrup,,DK,
800102584,Lild Strand,,DK,
800102585,Lihme,,DK,
800102586,Kysing,,DK,
800102587,Kramnitse,,DK,
800102588,Kolind,,DK,
800102589,Knud,,DK,
800102590,Kelstrup Strand,,DK,
800102591,Kare,,DK,
800102592,Karby,,DK,
800102593,Husby,,DK,
800102595,Hornslet,,DK,
800102597,Hesselbjerg,,DK,
800102599,Hadsund,,DK,
800102602,Gedsted,,DK,
800102605,Flovtrup,,DK,
800102606,Flovt,,DK,
800102607,Fjellerup,,DK,
800102608,Ferring,,DK,
800102609,Farstrup,,DK,
800102610,Ertebaülle,,DK,
800102611,Erslev,,DK,
800102613,Ejstrup,,DK,
800102614,Ejerslev,,DK,
800102615,Egernsund,,DK,
800102616,Ebbelaükke,,DK,
800102620,Bording Stationsby,,DK,
800102621,Beder,,DK,
800102625,Amtoft,,DK,
800102626,Stokkseyri,,IS,
800102632,Saunja,,EE,
800102633,Pivarootsi,,EE,
800102634,Karbla,,EE,
800102635,VaÑdariai,,LT,
800102636,Sedgwick,,UK,
800102637,Pelynt,,UK,
800102638,Lerags,,UK,
800102640,Sangwali,,NA,
800102643,Vrena,,SE,
800102644,Vrankunge,,SE,
800102646,Visseltofta,,SE,
800102647,Virestad,,SE,
800102648,Vintjarn,,SE,
800102649,Vilshult,,SE,
800102653,Vieboda,,SE,
800102654,Verle,,SE,
800102655,Vemhayn,,SE,
800102656,Veda,,SE,
800102657,Vaytkolssatern,,SE,
800102658,Vaythult,,SE,
800102659,Vastra Tansjo,,SE,
800102660,Vastra Lerkvilla,,SE,
800102661,Vastra Bodane,,SE,
800102664,Vanserum,,SE,
800102669,Vall,,SE,
800102670,Vaygerse,,SE,
800102672,Ulvestorp,,SE,
800102674,Ugglarp,,SE,
800102676,Ubbhult,,SE,
800102677,Ubbaboda,,SE,
800102678,Tving,,SE,
800102679,Tureby,,SE,
800102680,Tullinge,,SE,
800102681,Traryd,,SE,
800102683,Tralsilt,,SE,
800102686,Torup,,SE,
800102690,Torsholma,,SE,
800102691,Torpane,,SE,
800102693,Torhamn,,SE,
800102694,Torbjornahult,,SE,
800102695,Torarp,,SE,
800102696,Tommared,,SE,
800102698,Tokalynga,,SE,
800102701,Timmersdala,,SE,
800102702,Timmernabben,,SE,
800102703,Timmerhult,,SE,
800102705,Timan,,SE,
800102707,Tibro,,SE,
800102711,Tannayker,,SE,
800102712,Taynga,,SE,
800102713,Tamta,,SE,
800102714,Svenstakan,,SE,
800102716,Svarvaremayla,,SE,
800102717,Svangsta,,SE,
800102718,Svanesund,,SE,
800102720,Sunnaryd,,SE,
800102721,Sunhultsbrunn,,SE,
800102722,Sundsjon,,SE,
800102723,Sundhultsbrunn,,SE,
800102726,Strate,,SE,
800102727,Stor Hullsjon,,SE,
800102728,Storhaygna,,SE,
800102731,Stora Lovnas,,SE,
800102735,Stora Bokon,,SE,
800102738,Stockaryd,,SE,
800102739,Steninge,,SE,
800102742,Staylboga,,SE,
800102743,Staylarp,,SE,
800102745,Sporda,,SE,
800102746,Sparlosa,,SE,
800102748,Sorsele,,SE,
800102749,Sommen,,SE,
800102760,Snorsjo,,SE,
800102765,Skogen,,SE,
800102766,Skillinge,,SE,
800102767,Skifteryd,,SE,
800102769,Skeda,,SE,
800102770,Skavboke,,SE,
800102771,Skarseryd,,SE,
800102772,Sjotofta,,SE,
800102773,Sjostugan,,SE,
800102774,Sjobol,,SE,
800102777,Sjoared,,SE,
800102778,Sissehult,,SE,
800102779,Simmarydsnas,,SE,
800102781,Sibbamayla,,SE,
800102784,Savekulla,,SE,
800102785,Sannays,,SE,
800102786,Saynnamad,,SE,
800102787,Sandsjo,,SE,
800102788,Sandreda,,SE,
800102791,Saltarna,,SE,
800102793,Saljebyn,,SE,
800102794,Ryssby,,SE,
800102795,Ryr,,SE,
800102797,Rullan,,SE,
800102798,Ruda,,SE,
800102799,Rottne,,SE,
800102800,Rordalen,,SE,
800102802,Rolfsbol,,SE,
800102804,Rockneby,,SE,
800102807,Ringbo,,SE,
800102812,Ramsvik,,SE,
800102814,Ramdala,,SE,
800102815,Rafsebo,,SE,
800102816,Raydetorp,,SE,
800102818,Putsered,,SE,
800102819,Pukemayla,,SE,
800102820,Prasthog,,SE,
800102821,Paylsmayla,,SE,
800102822,Palsbo,,SE,
800102823,Ovsjobyn,,SE,
800102824,Ovrarp,,SE,
800102826,Otterbacken,,SE,
800102827,Ostra Viker,,SE,
800102831,Ostra Karsbo,,SE,
800102832,Ostra Frolunda,,SE,
800102834,Ossjoa,,SE,
800102835,Orrviken,,SE,
800102837,Orebacken,,SE,
800102838,Opp Norrby,,SE,
800102839,Olstorp,,SE,
800102840,Olsremma,,SE,
800102842,Ocke,,SE,
800102844,Nyarp,,SE,
800102845,Nottja,,SE,
800102846,Norrhult,,SE,
800102850,Norra Rataryd,,SE,
800102851,Norra Mellby,,SE,
800102853,Nissafors,,SE,
800102854,Neglinge,,SE,
800102855,Nashulta,,SE,
800102856,Nar,,SE,
800102857,Muodoslompolo,,SE,
800102858,More,,SE,
800102861,Mocklamo,,SE,
800102862,Mjala,,SE,
800102865,Medhamnstorp,,SE,
800102867,Maseboda,,SE,
800102868,Mangsbo,,SE,
800102871,Lysvik,,SE,
800102872,Lyckeby,,SE,
800102873,Lycke,,SE,
800102874,Ly,,SE,
800102875,Lundsbrunn,,SE,
800102878,Lovaynger,,SE,
800102879,Lopperstad,,SE,
800102880,Lonsboda,,SE,
800102881,Lomtrask,,SE,
800102882,Lofta,,SE,
800102883,Lofsdalen,,SE,
800102884,Lockna,,SE,
800102886,Ljushult,,SE,
800102887,Ljungsarp,,SE,
800102888,Ljunghult,,SE,
800102889,Ljungbyholm,,SE,
800102890,Ljung,,SE,
800102893,Listerby,,SE,
800102896,Lidsjoberg,,SE,
800102898,Lida,,SE,
800102899,Liatorp,,SE,
800102904,Lenhovda,,SE,
800102905,Lekaysa,,SE,
800102906,Lappamayla,,SE,
800102907,Layngav,,SE,
800102908,Landsbro,,SE,
800102909,Lammedal,,SE,
800102911,Kyrkhult,,SE,
800102912,Kyrkesund,,SE,
800102914,Kvinnhult,,SE,
800102915,Kvibille,,SE,
800102916,Kvarnarp,,SE,
800102917,Kvarnaykershamn,,SE,
800102918,Kvanarp,,SE,
800102919,Kullavik,,SE,
800102920,Kroksjo,,SE,
800102922,Kragared,,SE,
800102923,Kosundet,,SE,
800102924,Korsveka,,SE,
800102925,Kopparhult,,SE,
800102926,Kopparfly,,SE,
800102928,Kolstrarp,,SE,
800102929,Kollanda,,SE,
800102932,Knoxhult,,SE,
800102933,Knihult,,SE,
800102934,Knared,,SE,
800102938,Klappa,,SE,
800102939,Kittelfjall,,SE,
800102940,Kinnared,,SE,
800102942,Kimstad,,SE,
800102944,Killstad,,SE,
800102945,Kilhult,,SE,
800102947,Kattisavan,,SE,
800102948,Kaytebol,,SE,
800102949,Kartared,,SE,
800102950,Karryd,,SE,
800102951,Karra,,SE,
800102952,Karlstorp,,SE,
800102953,Karlsback,,SE,
800102954,Kalvsvik,,SE,
800102956,Kalvsays,,SE,
800102959,Jonsnahult,,SE,
800102960,Jonsbo,,SE,
800102963,Jarane,,SE,
800102964,Jaranas,,SE,
800102965,Jalluntofta,,SE,
800102966,Jackvik,,SE,
800102967,Ingebo,,SE,
800102968,Ingatorp,,SE,
800102969,Immeln,,SE,
800102970,Idrefjall,,SE,
800102971,Idkerberget,,SE,
800102973,Husaby,,SE,
800102974,Hultsnas,,SE,
800102976,Hornbetan,,SE,
800102978,Holsteryd,,SE,
800102979,Holsljunga,,SE,
800102981,Holminge,,SE,
800102982,Holmared,,SE,
800102986,Hishult,,SE,
800102987,Himmersundet,,SE,
800102989,Hedeviken,,SE,
800102992,Hasslehult,,SE,
800102993,Harshult,,SE,
800102997,Hamneda,,SE,
800102999,Hallerud,,SE,
800103001,Hallabro,,SE,
800103002,Hallaboke,,SE,
800103003,Haljebol,,SE,
800103004,Haylan,,SE,
800103007,Haglinge,,SE,
800103008,Haggays,,SE,
800103009,Hagfors,,SE,
800103011,Habo,,SE,
800103012,Gyttorp,,SE,
800103013,Gunnarskog,,SE,
800103014,Gunnarp,,SE,
800103016,Gummarp,,SE,
800103018,Gullanabba,,SE,
800103019,Gryteryd,,SE,
800103021,Grunnebo,,SE,
800103022,Grovsbol,,SE,
800103023,Gronahog,,SE,
800103025,Grimstorp,,SE,
800103026,Griggatorp,,SE,
800103028,Grannas,,SE,
800103029,Gran,,SE,
800103030,Graftayvallen,,SE,
800103031,Gorbjornarp,,SE,
800103032,Glanshammar,,SE,
800103033,Gistingstorp,,SE,
800103034,Gissebo,,SE,
800103037,Gashult,,SE,
800103039,Gaysholma,,SE,
800103040,Gayrdsjo,,SE,
800103042,Froseke,,SE,
800103043,Frobbestorp,,SE,
800103045,Fridhult,,SE,
800103046,Fotingen,,SE,
800103047,Foskros,,SE,
800103049,Forshaga,,SE,
800103050,Forserum,,SE,
800103051,Forsa,,SE,
800103054,Flohult,,SE,
800103056,Floalt,,SE,
800103057,Fliseryd,,SE,
800103058,Flathult,,SE,
800103059,Flahult,,SE,
800103060,Fjatervaylen,,SE,
800103061,Finnhult,,SE,
800103062,Finnanas,,SE,
800103064,Fengersfors,,SE,
800103065,Fasalt,,SE,
800103066,Farle,,SE,
800103068,Farhult,,SE,
800103069,Falsterbo,,SE,
800103070,Fagersanna,,SE,
800103071,Fagerhult,,SE,
800103073,Evertsberg,,SE,
800103074,Estenstorp,,SE,
800103075,Eslared,,SE,
800103076,Ernatorp,,SE,
800103077,Eringsboda,,SE,
800103080,Enstaberga,,SE,
800103083,Emtashult,,SE,
800103084,Eldsberga,,SE,
800103086,Ekhult,,SE,
800103087,Dyreborg,,SE,
800103089,Drakabygget,,SE,
800103090,Djuvanas,,SE,
800103091,Djuparp,,SE,
800103092,Dimbobaden,,SE,
800103093,Deleback,,SE,
800103095,Dalstorp,,SE,
800103096,Dalskog,,SE,
800103097,Dalby,,SE,
800103099,Bygarde,,SE,
800103101,Burgsvik,,SE,
800103102,Bunkeflostrand,,SE,
800103103,Bruzaholm,,SE,
800103106,Broaryd,,SE,
800103110,Brayte,,SE,
800103111,Braysstorp,,SE,
800103113,Brandstorp,,SE,
800103115,Branas,,SE,
800103117,Braays,,SE,
800103118,Bovallstrand,,SE,
800103119,Bottnaryd,,SE,
800103122,Borka,,SE,
800103123,Borjesjo,,SE,
800103126,Bondstorp,,SE,
800103127,Bondemon,,SE,
800103128,Bolmstad,,SE,
800103129,Bolmso,,SE,
800103130,Bolmen,,SE,
800103132,Bollebygd,,SE,
800103135,Bojeryd,,SE,
800103136,Bohult,,SE,
800103137,Blyberg,,SE,
800103139,Blidsberg,,SE,
800103141,Blankered,,SE,
800103142,Bjurabygget,,SE,
800103146,Bjarnhult,,SE,
800103147,Billdal,,SE,
800103148,Bergnas,,SE,
800103149,Bergkvara,,SE,
800103150,Berghemmet,,SE,
800103151,Berget,,SE,
800103153,Bastays,,SE,
800103156,Barnebo,,SE,
800103157,Barkansjo,,SE,
800103158,Balshult,,SE,
800103159,Baksjobodarna,,SE,
800103160,Backsalen,,SE,
800103161,Backerud,,SE,
800103163,Backaryd,,SE,
800103165,aÉvassen,,SE,
800103166,aÉttersta,,SE,
800103167,aÉtterays,,SE,
800103168,aÉsundatorp,,SE,
800103174,Askebo,,SE,
800103176,Askaremayla,,SE,
800103177,aÉsebolet,,SE,
800103180,aÉrnilt,,SE,
800103181,aÉrhult,,SE,
800103182,aÉrbol,,SE,
800103183,Appuna,,SE,
800103184,Annerstad,,SE,
800103185,Ankarsrum,,SE,
800103187,Angasjo,,SE,
800103190,Amnerud,,SE,
800103191,Ambjornarp,,SE,
800103192,Alvsatern,,SE,
800103197,Alltorp,,SE,
800103198,Allerum,,SE,
800103203,Agunnaryd,,SE,
800103209,Vilas Boas,,PT,
800103210,Vila de Rei,,PT,
800103211,Caxias,,PT,
800103212,Carregal do Sal,,PT,
800103214,Simpelveld,,NL,
800103215,Nieuwland,,NL,
800103217,Een,,NL,
800103218,Baflo,,NL,
800103219,Dechu,,IN,
800103221,Innerlaterns,,AT,
800103223,Sommiere,,BE,
800103224,Longvilly,,BE,
800103226,Erpion,,BE,
800103227,Ebly,,BE,
800103228,Svyetlahorsk,,BY,
800103229,Langzhong,,CN,
800103230,Stipshausen,,DE,
800103231,Schwindegg,,DE,
800103232,Neuwerk,,DE,
800103234,Heidweiler,,DE,
800103235,Grethem,,DE,
800103236,Fincken,,DE,
800103237,Eschfeld,,DE,
800103238,Eichenborn,,DE,
800103240,Penjamo,GT,MX,
800103244,Millicent,,AU,
800103245,Broadford,,AU,
800103246,Vicdessos,,FR,
800103247,Vern dæAnjou,,FR,
800103248,Sepvret,,FR,
800103250,Sainte Marie du Mont,,FR,
800103251,Saint Agnan,,FR,
800103252,Rombach le Franc,,FR,
800103253,Ranspach,,FR,
800103254,Port Launay,,FR,
800103256,Plogastel Saint Germain,,FR,
800103259,Manou,,FR,
800103260,Le Mesnil Bacley,,FR,
800103262,Lapeyrouse Fossat,,FR,
800103264,La Chapelle sous Brancion,,FR,
800103265,Labesserette,,FR,
800103266,Jayac,,FR,
800103268,Fresse,,FR,
800103270,Ecrammeville,,FR,
800103271,Daumeray,,FR,
800103272,Chasteaux,,FR,
800103277,Barricourt,,FR,
800103278,Arcis sur Aube,,FR,
800103279,Rautalahti,,FI,
800103280,Kierinki,,FI,
800103281,Hiukkaa,,FI,
800103282,Speyside,,TT,
800103284,Swartruggens,,ZA,
800103287,El Transito,,NI,
800103288,Protsev,,UA,
800103291,Vlasti,,GR,
800103292,Nestani,,GR,
800103294,Shetula,,IL,
800103295,Anadolufeneri,,TR,
800103296,Polinesia,,CO,
800103297,Sutton,ON,CA,
800103298,Saint Ambroise,QC,CA,
800103299,Port Hood,NS,CA,
800103301,Evanston,NS,CA,
800103302,Zablati,,CZ,
800103303,Dolni VaÝstonice,,CZ,
800103305,Gniewkowo,,PL,
800103306,Chustki,,PL,
800103309,Zalamea de la Serena,,ES,
800103310,Villatuerta,,ES,
800103311,Villamorey,,ES,
800103313,Tricio,,ES,
800103314,Triana,,ES,
800103315,Serrato,,ES,
800103316,Rillo de Gallo,,ES,
800103317,Pujerra,,ES,
800103318,Perlleces,,ES,
800103319,Pelacals,,ES,
800103321,Noves,,ES,
800103322,Navas de Riofrio,,ES,
800103323,Los Encinares,,ES,
800103324,La Velles,,ES,
800103325,Herrin de Campos,,ES,
800103326,Grimaldo,,ES,
800103328,Fuente de Cantos,,ES,
800103329,Benadalid,,ES,
800103331,Arija,,ES,
800103332,Aranda de Moncayo,,ES,
800103334,Albeos,,ES,
800103335,Abay,,ES,
800103340,Shimo sagano,,JP,
800103343,Villetta,,IT,
800103344,Villa Vicentina,,IT,
800103345,Stabbia,,IT,
800103346,SantæAngelo in Colle,,IT,
800103347,Monterivoso,,IT,
800103349,Marano sul Panaro,,IT,
800103351,Senoa_eae,,SI,
800103352,Lovreaica,,HR,
800103353,Jajce,,BA,
800103354,Dubrava,,HR,
800103355,Begovo Razdolje,,HR,
800103356,Rudanovac,,HR,
800103357,Drummond Cove,,AU,
800103360,Svardsund,,SE,
800103362,Termon,,IE,
800103364,Slakmore Strand,,SE,
800103367,Garnanas,,SE,
800103369,Apelgayrden,,SE,
800103371,Fayetteville,AL,US,
800103372,Simmesport,LA,US,
800103374,Anson,TX,US,
800103375,Cottonwood Heights,UT,US,
800103377,Kalv,,SE,
800103378,Conch Bar,,TC,
800103379,Cerf Island,,SC,
800103382,Oattara Thiri,,MM,
800103383,Kibbutz Snir,,IL,
800103384,Avnei Eitan,,IL,
800103385,Ostana,,IT,
800103386,Naboisho,,KE,
800103387,Koka,,JP,
800103388,Montescudaio,,IT,
800103389,Lente,,FR,
800103391,Manoncourt sur Seille Belleau,,FR,
800103393,Elizabethtown,ON,CA,
800103397,Samcheok si,,KR,
800103401,Sawantwadi,,IN,
800103402,Yanchep,,AU,
800103406,Darliston,,JM,
800103409,Thung Saliam,,TH,
800103412,Al aü¬illah,,SA,
800103413,Zavidovo,,RU,
800103415,Verkhnelebyazh'ye,,RU,
800103418,Podnov'ye,,RU,
800103421,Mel'nitsa,,RU,
800103424,Kushkul',,RU,
800103427,Akhtubinsk,,RU,
800103428,Uggelhuse,,DK,
800103430,Tinglev,,DK,
800103431,Spjald,,DK,
800103432,Saünderby,,DK,
800103433,Saüdring,,DK,
800103434,Over Jels,,DK,
800103435,a÷rsted,,DK,
800103436,Naürre Lyngvig,,DK,
800103439,Lejbaülle,,DK,
800103440,Ingerslev,,DK,
800103441,Hevring,,DK,
800103442,Helletofte,,DK,
800103444,Frellesvig,,DK,
800103445,Fjellerup Strand,,DK,
800103446,Emmerbaülle,,DK,
800103447,Botofte,,DK,
800103448,Bolderslev,,DK,
800103450,Balle,,DK,
800103451,Auning,,DK,
800103452,Allestrup,,DK,
800103453,Aastafa,,AZ,
800103459,Oorema,,EE,
800103460,Kungla,,EE,
800103461,Piliuona,,LT,
800103462,Whalley,,UK,
800103463,Pylle,,UK,
800103464,Papworth Everard,,UK,
800103465,North Somercotes,,UK,
800103466,Lower Froyle,,UK,
800103467,Boulmer,,UK,
800103469,Airdrie,,UK,
800103470,Khiva,,UZ,
800103471,Kwa Kuchinia,,TZ,
800103472,Vastra Amtervik,,SE,
800103473,Vasterljung,,SE,
800103474,Varne,,SE,
800103477,Tjornarp,,SE,
800103479,Svardsjo,,SE,
800103480,Sosdala,,SE,
800103482,Skjutebo,,SE,
800103485,Rorvik,,SE,
800103487,Plingshult,,SE,
800103490,Ostmark,,SE,
800103493,Muberg,,SE,
800103494,Mellosa,,SE,
800103495,Linderod,,SE,
800103499,Kolborshult,,SE,
800103502,Kallekulla,,SE,
800103503,Huarod,,SE,
800103504,Holjes,,SE,
800103505,Hjalteby,,SE,
800103506,Herrang,,SE,
800103508,Hastveda,,SE,
800103509,Harlosa,,SE,
800103510,Hammarby,,SE,
800103511,Hallingsjo,,SE,
800103514,Gnosjo,,SE,
800103516,Faygelmara,,SE,
800103517,Boxholm,,SE,
800103518,Bjornlunda,,SE,
800103519,Bernalt,,SE,
800103522,aÉskloster,,SE,
800103523,aÉnimskog,,SE,
800103525,Almesjo,,SE,
800103526,Almeboda,,SE,
800103527,Kampong Kundassan,,MY,
800103528,Jelawat,,MY,
800103530,K'vemo Alvani,,GE,
800103531,Akhmeta,,GE,
800103532,Quinta da Pedra Escrita,,PT,
800103533,Odeleite,,PT,
800103534,Castanheira de Pera,,PT,
800103535,Vriescheloo,,NL,
800103536,Terkaple,,NL,
800103537,Surhuizum,,NL,
800103538,Sint Anna ter Muiden,,NL,
800103539,Sint Annaland,,NL,
800103540,Saaxumhuizen,,NL,
800103541,Paesens,,NL,
800103542,Oldeholtpade,,NL,
800103543,Nooitgedacht,,NL,
800103544,Mijnsheerenland,,NL,
800103545,Hoofdplaat,,NL,
800103546,Hitzum,,NL,
800103547,Heel,,NL,
800103549,Groote Keeten,,NL,
800103550,Gerkesklooster,,NL,
800103552,Bunschoten,,NL,
800103555,Tarangambadi,,IN,
800103556,Naorangdesar,,IN,
800103557,Luharu,,IN,
800103558,Kumta,,IN,
800103559,Kimi,,IN,
800103562,Brahmaur,,IN,
800103563,Alagarh,,IN,
800103566,Hobersdorf,,AT,
800103568,Homyelæ,,BY,
800103569,Xuanzhou,,CN,
800103571,Xin'an,,CN,
800103572,Songming,,CN,
800103574,Haiyang,,CN,
800103577,Keeken,,DE,
800103580,Gemmrigheim,,DE,
800103587,Manorhamilton,,IE,
800103588,Gorteen,,IE,
800103589,Wanquetin,,FR,
800103591,Vielle Adour,,FR,
800103592,Thoverat,,FR,
800103593,Souppes sur Loing,,FR,
800103594,Saint Julien Molin Molette,,FR,
800103595,Saint Dizier Leyrenne,,FR,
800103596,Prouilly,,FR,
800103598,Portel des Corbieres,,FR,
800103600,Montepilloy,,FR,
800103601,Martignargues,,FR,
800103602,Marsais,,FR,
800103604,Mareil sur Loir,,FR,
800103605,La Vancelle,,FR,
800103606,Laparrouquial,,FR,
800103607,La Houssoye,,FR,
800103608,La Haye,,FR,
800103609,La Chapelle sur Oudon,,FR,
800103610,La Chapelle des Marais,,FR,
800103611,Ghisoni,,FR,
800103613,Faverelles,,FR,
800103614,Evisa,,FR,
800103617,Corseul,,FR,
800103619,Cenon sur Vienne,,FR,
800103620,Caux et Sauzens,,FR,
800103621,Castillon en Couserans,,FR,
800103623,Camembert,,FR,
800103625,Berneuil en Bray,,FR,
800103626,Auterive,,FR,
800103629,Anost,,FR,
800103630,Aigrefeuille sur Maine,,FR,
800103631,Ablain Saint Nazaire,,FR,
800103635,Vryburg,,ZA,
800103636,Saint Louis,,GP,
800103637,Apaneca,,SV,
800103638,Tornabe,,HN,
800103640,Gravel Bay,,HN,
800103643,Miramar,,CR,
800103645,Kramatorsæk,,UA,
800103647,Posorja,,EC,
800103650,San Francisco de Mostazal,,CL,
800103652,Cochamo,,CL,
800103653,Tompa,,HU,
800103654,Jasd,,HU,
800103657,a_akovce,,SK,
800103658,Valkov,,SK,
800103659,Tepliaka,,SK,
800103660,Tajov,,SK,
800103661,Skalite,,SK,
800103662,Praainik,,SK,
800103663,Praaiice,,SK,
800103664,Poraa,,SK,
800103666,Nitrianske Rudno,,SK,
800103667,Mlynaeky,,SK,
800103668,Lopej,,SK,
800103669,Lieaiayany,,SK,
800103670,Kokava nad Rimavicou,,SK,
800103671,Ka_aano,,SK,
800103672,Kelaa,,SK,
800103673,Hontianske Nemce,,SK,
800103675,Detva,,SK,
800103676,Bukovec,,SK,
800103678,Bua,,SK,
800103680,Beluaia,,SK,
800103681,Tsotilion,,GR,
800103683,Kokkinos Pirgos,,GR,
800103685,Sede Yia¥aÐaq,,IL,
800103686,Saraylar,,TR,
800103687,Enez,,TR,
800103690,Sao Raimundo Nonato,,BR,
800103693,Rivera,,CO,
800103697,Watrous,SK,CA,
800103699,Richibucto,NB,CA,
800103700,New Richmond,QC,CA,
800103701,Indian Head,SK,CA,
800103702,Hastings,ON,CA,
800103703,Carnduff,SK,CA,
800103705,Lukavice,,CZ,
800103706,Skrzebowa,,PL,
800103707,Nowa Wola,,PL,
800103709,Kyaikto,,MM,
800103713,Villanueva de Algaidas,,ES,
800103715,Venta del Moro,,ES,
800103716,Tabanera del Monte,,ES,
800103717,Sotillo de Sanabria,,ES,
800103719,Santa Amalia,,ES,
800103720,Puntagorda,,ES,
800103722,Palazuelos de la Sierra,,ES,
800103723,Montijo,,ES,
800103726,Labaniego,,ES,
800103727,Igualeja,,ES,
800103730,Fuente Encalada,,ES,
800103731,Escuer,,ES,
800103732,Corumbela,,ES,
800103733,Currelos,,ES,
800103734,Cerollera,,ES,
800103735,Vall de Castellbo,,ES,
800103736,Barcena Mayor,,ES,
800103737,Atapuerca,,ES,
800103738,Alfarnate,,ES,
800103740,Manu,,PE,
800103741,Huancavelica,,PE,
800103743,Ytre aÉlvik,,NO,
800103744,aÉ,,NO,
800103746,Ytre Matre,,NO,
800103748,Vaülset,,NO,
800103750,Vinnes,,NO,
800103751,Vinjesvingen,,NO,
800103752,Vikesay,,NO,
800103753,Vikedal,,NO,
800103754,Vika,,NO,
800103756,Vevle,,NO,
800103757,Vevang,,NO,
800103758,Veum,,NO,
800103759,Vestvik,,NO,
800103762,Vegusdal,,NO,
800103764,Vanvik,,NO,
800103767,Valen,,NO,
800103769,Vaka,,NO,
800103770,Vaygenes,,NO,
800103771,Vayge,,NO,
800103775,Uskedalen,,NO,
800103778,Ualand,,NO,
800103779,Tysse,,NO,
800103780,Tynset,,NO,
800103782,Tveitavoll,,NO,
800103785,Traüan,,NO,
800103786,Trisett,,NO,
800103787,Treungen,,NO,
800103788,Torvikbukt,,NO,
800103789,Torvik,,NO,
800103790,Torjul,,NO,
800103792,Tjaldal,,NO,
800103793,Tertnes,,NO,
800103795,Tangstad,,NO,
800103796,Tamre,,NO,
800103800,Svidalen,,NO,
800103801,Sveio,,NO,
800103802,Svarstad,,NO,
800103805,Suldalseidet,,NO,
800103807,Straümsays,,NO,
800103808,Straumaüy,,NO,
